Independent Variable,Dependent Variable,Dependent Variable Slug,Cpus Per Node,Num Simels Per Cpu,Slope Estimate,Slope Estimate 95% CI Lower Bound,Slope Estimate 95% CI Upper Bound,Absolute Effect Size,Absolute Effect Size 95% CI Lower Bound,Absolute Effect Size 95% CI Upper Bound,Absolute Effect Size 95% CI Width,Relative Effect Size,Relative Effect Size 95% CI Lower Bound,Relative Effect Size 95% CI Upper Bound,Relative Effect Size 95% CI Width,Intercept Estimate,Intercept Estimate 95% CI Lower Bound,Intercept Estimate 95% CI Upper Bound,R^2,p,Significant?,Significant Effect Sign,n,Filter,Num Processes,Num Processes Prettyprint,Regression Model,Statistic
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,1,2048,255834.61330742063,125168.10291887679,386501.12369596446,255834.61330742063,125168.10291887679,386501.12369596446,261333.02077708766,0.11873115074762887,0.05808968811658771,0.17937261337867003,0.12128292526208231,1643069.5398880988,1309933.996765969,1976205.0830102286,0.4845415656668778,0.0006524227084337657,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,1,2048,249864.10133125854,112124.01047774023,387604.1921847769,249864.10133125854,112124.01047774023,387604.1921847769,275480.1817070367,0.11467946498488603,0.05146126020120042,0.17789766976857163,0.1264364095673712,1679076.009270184,1327906.3037371174,2030245.7148032505,0.4465742798213568,0.001279272250636938,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,1,2048,-0.08306582632849607,-0.1592971601732504,-0.006834492483741725,-0.08306582632849607,-0.1592971601732504,-0.006834492483741725,0.15246266768950867,-0.06618891147637826,-0.12693192976193457,-0.005445893190821928,0.12148603657111265,1.4211126528830027,1.2267601234721985,1.6154651822938069,0.2254999947391909,0.034365164938112064,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,1,2048,-0.09902952226739442,-0.17889157475685982,-0.01916746977792902,-0.09902952226739442,-0.17889157475685982,-0.01916746977792902,0.1597241049789308,-0.07634082002764746,-0.1379056386448142,-0.01477600141048071,0.12312963723433348,1.4952618022668918,1.2916527202472141,1.6988708842865694,0.27380851702483033,0.017904091169123584,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,1,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,1,2048,0.04163301471821429,0.004993494272408715,0.07827253516401986,0.04163301471821429,0.004993494272408715,0.07827253516401986,0.07327904089161114,0.06726051644645765,0.00806727559625171,0.12645375729666358,0.11838648170041187,0.5357154610098426,0.44230264614892034,0.6291282758707648,0.24047317800201973,0.028153420133897836,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,1,2048,358446.1346047803,341524.9768151012,375367.29239445936,358446.1346047803,341524.9768151012,375367.29239445936,33842.31557935814,0.21007116636025955,0.20015434201798232,0.2199879907025368,0.019833648684554478,989415.8396818163,946275.1828007383,1032556.4965628943,0.9909939165466892,7.258821191186463e-20,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,2048,352676.06435691006,334754.91569870216,370597.213015118,352676.06435691006,334754.91569870216,370597.213015118,35842.29731641582,0.21076550577629755,0.20005550772772882,0.22147550382486625,0.021419996097137434,967958.0415530042,922267.8981959044,1013648.1849101039,0.9895796311581823,2.6994114946756243e-19,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,1,-38048.69490481424,-74173.7594526172,-1923.6303570112723,-38048.69490481424,-74173.7594526172,-1923.6303570112723,72250.12909560592,-0.08454179754308916,-0.16480940989803902,-0.004274185188139274,0.16053522470989975,526155.1838306467,434053.97930112353,618256.3883601698,0.2138522450054534,0.04007266340904682,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,1,-40011.29665261795,-75601.92889831329,-4420.664406922624,-40011.29665261795,-75601.92889831329,-4420.664406922624,71181.26449139067,-0.08821214163260724,-0.16667812886888678,-0.009746154396327698,0.15693197447255908,533602.9725149381,442864.30835398554,624341.6366758907,0.2365911125336274,0.029653317279308637,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,1,-1.0538434457151733,-1.4309436238702513,-0.6767432675600953,-1.0538434457151733,-1.4309436238702513,-0.6767432675600953,0.754200356310156,-0.1566244273748093,-0.21266984826405294,-0.10057900648556567,0.11209084177848727,8.836161264034299,7.87474068053827,9.797581847530328,0.6569558111103707,1.4686461174624989e-05,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,1,-1.0690240576837478,-1.421640894878789,-0.7164072204887064,-1.0690240576837478,-1.421640894878789,-0.7164072204887064,0.7052336743900827,-0.15695868740858485,-0.2087314005916904,-0.1051859742254793,0.1035454263662111,8.9489107400079,8.049910673168457,9.847910806847343,0.6926674574716237,5.336946970384007e-06,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,1,0.02307311763601633,-0.006418850936496277,0.05256508620852894,0.02307311763601633,-0.006418850936496277,0.05256508620852894,0.058983937145025214,0.46071212233737413,-0.1281683075764451,1.0495925522511935,1.1777608598276386,0.003935185461933069,-0.0712548761608204,0.07912524708468653,0.13050299934684206,0.11759848562367368,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,1,0.028797428816900505,0.006625229736815525,0.05096962789698549,0.028797428816900505,0.006625229736815525,0.05096962789698549,0.04434439816016997,0.08428090921327089,0.01938993892530822,0.14917187950123356,0.12978194057592535,0.2840890312292068,0.22756079334489815,0.3406172691135155,0.29261334072721734,0.01378433261081727,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,1,5348.151364730074,147.58341657718574,10548.719312882964,5348.151364730074,147.58341657718574,10548.719312882964,10401.13589630578,0.0812385541948563,0.0022417958221855367,0.16023531256752707,0.15799351674534154,55136.37262690037,41877.473902201986,68395.27135159876,0.20592712670552715,0.044460048117400675,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,1,5438.150437286069,797.059456127613,10079.241418444526,5438.150437286069,797.059456127613,10079.241418444526,9282.181962316914,0.08379161545733985,0.01228117909106826,0.15530205182361145,0.14302087273254319,54024.5893589471,42192.082620303874,65857.09609759033,0.25187445507480255,0.024150452040305623,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,2048,633442.740856654,381409.3942239449,885476.087489363,633442.740856654,381409.3942239449,885476.087489363,504066.6932654181,0.3480371891942384,0.20956061998351747,0.4865137584049594,0.276953138421442,553157.77953465,-89403.69674348913,1195719.2558127893,0.6076863618991,5.081747432937305e-05,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,2048,636858.8324926952,377780.0724899459,895937.5924954445,636858.8324926952,377780.0724899459,895937.5924954445,518157.52000549855,0.34584962488344084,0.20515550651577955,0.48654374325110217,0.28138823673532265,567715.1042631844,-92808.72214253584,1228238.9306689044,0.5970558496820888,6.51314244751225e-05,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,2048,0.00218359517892186,-0.08312191569989374,0.08748910605773746,0.00218359517892186,-0.08312191569989374,0.08748910605773746,0.1706110217576312,0.0016695506071982963,-0.06355401686532544,0.06689311807972202,0.13044713494504745,1.3035267839291602,1.0860395516351191,1.5210140162232013,0.00016064517034608539,0.9577043843272512,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,2048,0.014364316208714978,-0.08122993394437271,0.10995856636180266,0.014364316208714978,-0.08122993394437271,0.10995856636180266,0.19118850030617537,0.01082250069952598,-0.06120103485344169,0.08284603625249365,0.14404707110593534,1.2985354267425875,1.0548169532836553,1.5422539002015196,0.00550624840533398,0.7558675485019359,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,2048,-0.03967881609109587,-0.13503515468760413,0.055677522505412386,-0.03967881609109587,-0.13503515468760413,0.055677522505412386,0.19071267719301652,-0.05616179880438409,-0.19113012776573124,0.07880653015696305,0.2699366579226943,0.7858666282579811,0.5427547126338028,1.0289785438821595,0.04072928916295426,0.3935151154790232,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,2048,431799.38723088964,280986.2071398281,582612.5673219512,431799.38723088964,280986.2071398281,582612.5673219512,301626.360182123,0.2881671026889822,0.18751990762727527,0.3888142977506892,0.20129439012341394,634835.2355332114,250335.56143755862,1019334.9096288641,0.6677928642088169,1.0923902131690424e-05,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,2048,427310.9662375516,279140.7125349238,575481.2199401794,427310.9662375516,279140.7125349238,575481.2199401794,296340.5074052556,0.2910775243699778,0.19014627279742619,0.3920087759425295,0.2018625031451033,613409.5383931615,235648.03091131512,991171.0458750079,0.6709932774046258,9.99176337349909e-06,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,1,1,-62900.66476922507,-107449.53780379848,-18351.791734651655,-62900.66476922507,-107449.53780379848,-18351.791734651655,89097.74606914681,-0.11682145179726548,-0.1995592740909524,-0.03408362950357855,0.16547564458737385,664741.4845597302,551163.6981038018,778319.2710156585,,0.00826747960273939,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,1,1,-69028.22639654706,-117368.95649712728,-20687.49629596684,-69028.22639654706,-117368.95649712728,-20687.49629596684,96681.46020116043,-0.12696544918016534,-0.21587983726915613,-0.038051061091174496,0.17782877617798165,684240.9553298586,560995.7922877683,807486.1183719488,,0.007685159096452282,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,1,1,-1.9002810519427527,-2.7476050158552248,-1.0529570880302808,-1.9002810519427527,-2.7476050158552248,-1.0529570880302808,1.694647927824944,-0.24487607326645863,-0.3540648508187738,-0.1356872957141435,0.2183775551046303,11.580107203111476,9.419846489949233,13.74036791627372,,0.00017393224718767735,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,1,1,-2.0306920167959044,-2.9954689278887914,-1.0659151057030174,-2.0306920167959044,-2.9954689278887914,-1.0659151057030174,1.929553822185774,-0.25422967288315196,-0.3750135812669381,-0.13344576449936582,0.2415678167675723,12.017297233937372,9.557589085974175,14.477005381900568,,0.0003289992346141997,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,1,1,0.0,,,0.0,,,,,,,,0.0,,,,,,,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,1,1,0.05679878851878346,0.026679275865906026,0.0869183011716609,0.05679878851878346,0.026679275865906026,0.0869183011716609,0.06023902530575487,0.2935031725856489,0.1378630128060145,0.4491433323652833,0.3112803195592688,0.07972674146100167,0.0029367500825383114,0.15651673283946504,,0.000914261513021635,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,1,1,10234.461536615683,7015.847470906501,13453.075602324865,10234.461536615683,7015.847470906501,13453.075602324865,6437.228131418364,0.14616457569575886,0.10019758880937785,0.19213156258213984,0.091933973772762,49600.08610491044,41394.1981410228,57805.97406879808,,2.88381355123312e-06,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,1,9980.108006483173,7022.106730067933,12938.109282898413,9980.108006483173,7022.106730067933,12938.109282898413,5916.0025528304795,0.14441166013017906,0.10160953066256008,0.18721378959779802,0.08560425893523795,49178.29001548765,41636.83690065083,56719.74313032447,,1.3124549916611086e-06,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,1,2048,263256.7736420168,29774.399690316903,496739.14759371674,263256.7736420168,29774.399690316903,496739.14759371674,466964.74790339987,0.12437400152925185,0.014066727254097864,0.23468127580440584,0.220614548550308,1617925.9074775742,1022660.3170477321,2213191.4979074164,,0.029234473627978767,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,1,2048,261574.9782440236,7721.674744875665,515428.2817431715,261574.9782440236,7721.674744875665,515428.2817431715,507706.6069982959,0.12202694625026392,0.0036022267702376896,0.24045166573029012,0.23684943896005242,1643943.3785319736,996741.9044659002,2291144.852598047,,0.04408434803880989,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,1,2048,-0.08898729733906384,-0.22875676671942158,0.05078217204129391,-0.08898729733906384,-0.22875676671942158,0.05078217204129391,0.2795389387607155,-0.0721198498184791,-0.1853961650043647,0.041156465367406504,0.2265526303717712,1.4242836572183761,1.0679400313308998,1.7806272831058525,,0.19768415367410686,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,1,2048,-0.09581235595814203,-0.24233209300833272,0.05070738109204867,-0.09581235595814203,-0.24233209300833272,0.05070738109204867,0.2930394741003814,-0.07545689836639255,-0.19084832984415365,0.03993453311136854,0.2307828629555222,1.4747445316406018,1.1011910324678993,1.8482980308133043,,0.18636073744781873,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,1,2048,0.0,,,0.0,,,,,,,,0.0,,,,,,,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,1,2048,0.04163301471821212,-0.024303790375208086,0.10756981981163233,0.04163301471821212,-0.024303790375208086,0.10756981981163233,0.1318736101868404,0.06762948227167138,-0.039479551779745284,0.17473851632308807,0.21421806810283334,0.5357154610098466,0.3676089330921899,0.7038219889275033,,0.20124664128279762,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,1,2048,356330.03809641226,332889.8296022208,379770.2465906037,356330.03809641226,332889.8296022208,379770.2465906037,46880.41698838293,0.20874742962021348,0.19501554414947345,0.2224793150909535,0.02746377094148006,993648.0326985535,933886.9924412707,1053409.0729558363,,2.6506543830807865e-17,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,2048,349899.74205832183,325053.45815537963,374746.02596126404,349899.74205832183,325053.45815537963,374746.02596126404,49692.567805884406,0.2090836491350512,0.19423667704152295,0.22393062122857946,0.02969394418705651,973510.6861506259,910164.8429199418,1036856.5293813101,,1.0244369005148545e-16,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,1,-43262.22057092841,-107295.89993499336,20771.45879313653,-43262.22057092841,-107295.89993499336,20771.45879313653,128067.35872812988,-0.09483208306919573,-0.23519582585774432,0.04553165971935286,0.28072748557709715,541795.7608289805,378541.2705267251,705050.2511312359,,0.1728635815083488,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,1,-44368.60124335344,-108970.06367334045,20232.86118663357,-44368.60124335344,-108970.06367334045,20232.86118663357,129202.92485997402,-0.09646335853774372,-0.23691570226313766,0.04398898518765021,0.2809046874507879,547397.0127147048,382694.95394613757,712099.0714832721,,0.16621917132372607,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,1,-1.0538434457151349,-1.7465515611954967,-0.36113533023477307,-1.0538434457151349,-1.7465515611954967,-0.36113533023477307,1.3854162309607236,-0.15701926153846818,-0.26023052806641095,-0.05380799501052544,0.2064225330558855,8.836161264034171,7.070095165004945,10.602227363063397,,0.005003967508217183,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,1,-1.0690240576837586,-1.7093929212903731,-0.42865519407714414,-1.0690240576837586,-1.7093929212903731,-0.42865519407714414,1.280737727213229,-0.15645153493948305,-0.2501694367197111,-0.06273363315925504,0.18743580356045605,8.948910740007912,7.316284074294231,10.581537405721594,,0.0025158744689185984,True,-,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,1,0.025858977005127903,-0.022611895283724787,0.0743298492939806,0.025858977005127903,-0.022611895283724787,0.0743298492939806,0.09694174457770538,0.4699364548960452,-0.41092707983022825,1.3507999896223186,1.7617270694525469,-0.0016365332762898026,-0.12521349509715174,0.12194042854457214,,0.2770911597020775,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,1,0.03263106703778052,0.003421823946115121,0.06184031012944592,0.03263106703778052,0.003421823946115121,0.06184031012944592,0.0584184861833308,0.09683514936437428,0.010154520308422869,0.18351577842032568,0.1733612581119028,0.27258811656656895,0.19811886631573036,0.3470573668174075,,0.030564186324049166,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,1,4876.411509525449,-3348.080915920338,13100.903934971237,4876.411509525449,-3348.080915920338,13100.903934971237,16448.984850891575,0.07379283105456888,-0.05066520101983332,0.19825086312897108,0.2489160641488044,56079.85233731184,35111.42865393979,77048.27602068389,,0.22885876643182654,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,1,4674.831539621551,-3027.4592545679907,12377.122333811094,4674.831539621551,-3027.4592545679907,12377.122333811094,15404.581588379086,0.07217065433847906,-0.04673830779428343,0.19107961647124158,0.237817924265525,55551.22715427388,35914.161624804634,75188.29268374313,,0.21847504470136672,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,2048,691266.0435003851,289707.0361105706,1092825.0508901996,691266.0435003851,289707.0361105706,1092825.0508901996,803118.014779629,0.3771418583744311,0.15805875467225686,0.5962249620766054,0.43816620740434853,437511.1742471716,-586267.4330226335,1461289.7815169767,,0.0019727786426189417,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,2048,706136.386063239,304648.9173735523,1107623.8547529257,706136.386063239,304648.9173735523,1107623.8547529257,802974.9373793735,0.3812725737210814,0.16449269447213136,0.5980524529700315,0.4335597584979002,429159.9971222041,-594436.2215336366,1452756.215778045,,0.0016566290345379668,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,2048,-0.0057491450771982484,-0.1537736087954388,0.1422753186410423,-0.0057491450771982484,-0.1537736087954388,0.1422753186410423,0.2960489274364811,-0.004334726293217649,-0.1159418481005516,0.10727239551411628,0.22321424361466788,1.3311374612874312,0.953747646793224,1.7085272757816383,,0.9358668495186517,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,2048,-0.0013758009836588867,-0.1686499827198078,0.16589838075249003,-0.0013758009836588867,-0.1686499827198078,0.16589838075249003,0.3345483634722978,-0.0010146143034090542,-0.12437459107067526,0.12234536246385716,0.2467199535345324,1.3561751185317232,0.9297079601352793,1.7826422769281671,,0.9864035631117287,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,2048,0.0,,,0.0,,,,,,,,0.0,,,,,,,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,2048,-0.029988666190164732,-0.19569683526678713,0.13571950288645765,-0.029988666190164732,-0.19569683526678713,0.13571950288645765,0.3314163381532448,-0.044638861095299964,-0.29129951265151366,0.20202179046091367,0.49332130311242733,0.7447221870470114,0.322247593205296,1.167196780888727,,0.7082390645118981,False,0,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,2048,365236.6975283954,316012.94493038225,414460.45012640854,365236.6975283954,316012.94493038225,414460.45012640854,98447.5051960263,0.23196968277524996,0.200706618706282,0.26323274684421794,0.06252612813793593,843776.291380758,718279.8538659918,969272.7288955243,,6.757336876799151e-12,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,2048,368138.5062519738,318594.18871372356,417682.82379022404,368138.5062519738,318594.18871372356,417682.82379022404,99088.63507650048,0.23925021927541515,0.20705177050253945,0.2714486680482909,0.06439689754575142,799431.0842966918,673117.363339104,925744.8052542796,,6.59757845520519e-12,True,+,20,lambda row: row['Num Processes'] in [16]+[64],16_64,16/64,Quantile Regression,median
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,1,1,714.8298655594117,-22071.903837076945,23501.56356819577,714.8298655594117,-22071.903837076945,23501.56356819577,45573.46740527271,0.00131192115055968,-0.04050837670907852,0.04313221901019788,0.0836405957192764,478526.03834001825,397962.76872888714,559089.3079511493,0.00024125915541994836,0.9481784875321577,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,1,1,949.123313952703,-21823.61491644984,23721.861544355244,949.123313952703,-21823.61491644984,23721.861544355244,45545.47646080508,0.0017308281680239238,-0.039797702648552535,0.043259358984600385,0.08305706163315292,479990.5287756636,399476.74063114467,560504.3169201824,0.0004257720946619914,0.9311913240350611,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,1,1,-0.3783945602555261,-0.7936568489915105,0.03686772848045827,-0.3783945602555261,-0.7936568489915105,0.03686772848045827,0.8305245774719687,-0.04856974975642943,-0.10187174604720288,0.004732246534344025,0.1066039925815469,7.030245475873729,5.562071574192425,8.498419377555033,0.169163842051819,0.07160254445352032,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,1,1,-0.38727739799770955,-0.8145259715380827,0.039971175542663606,-0.38727739799770955,-0.8145259715380827,0.039971175542663606,0.8544971470807463,-0.048677931526556875,-0.10237994696857446,0.005024083915460699,0.10740403088403516,7.158027707328157,5.64747588931477,8.668579525341542,0.16769269239930862,0.07297081221460651,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,1,1,0.017041328408070766,-9.611146828122225e-05,0.034178768284422754,0.017041328408070766,-9.611146828122225e-05,0.034178768284422754,0.03427487975270398,0.08879615051702366,-0.0005008018271550769,0.17809310286120242,0.1785939046883575,0.19895213134767992,0.13836213160395372,0.2595421310914061,0.1951531701624193,0.05116650862839329,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,1,1,6455.980238393768,4688.357196948039,8223.603279839495,6455.980238393768,4688.357196948039,8223.603279839495,3535.2460828914564,0.09213745583272336,0.0669105679092513,0.1173643437561954,0.05045377584694409,60849.54621422978,54600.055018290455,67099.0374101691,0.7658677096679903,4.414939297611794e-07,True,+,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
