Independent Variable,Dependent Variable,Dependent Variable Slug,Cpus Per Node,Num Simels Per Cpu,Slope Estimate,Slope Estimate 95% CI Lower Bound,Slope Estimate 95% CI Upper Bound,Absolute Effect Size,Absolute Effect Size 95% CI Lower Bound,Absolute Effect Size 95% CI Upper Bound,Absolute Effect Size 95% CI Width,Relative Effect Size,Relative Effect Size 95% CI Lower Bound,Relative Effect Size 95% CI Upper Bound,Relative Effect Size 95% CI Width,Intercept Estimate,Intercept Estimate 95% CI Lower Bound,Intercept Estimate 95% CI Upper Bound,R^2,p,Significant?,Significant Effect Sign,n,Filter,Num Processes,Num Processes Prettyprint,Regression Model,Regression Model Slug,Statistic
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,2048,-69196.67856683803,-79195.54074567238,-59197.81638800369,-69196.67856683803,-79195.54074567238,-59197.81638800369,19997.72435766869,-0.04130704856055325,-0.047275882529548514,-0.03533821459155798,0.011937667937990531,2244329.646773437,2208978.3305194196,2279680.9630274544,0.9215318110683621,2.1698552587294737e-11,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,1,93150.55140670613,-43983.611034010886,230284.71384742315,93150.55140670613,-43983.611034010886,230284.71384742315,274268.32488143403,0.10773245862259459,-0.05086886211875649,0.2663337793639457,0.31720264148270216,265472.90744936717,-219369.5735214756,750315.38842021,0.10164266232783703,0.1706731271254689,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,1,inf,,,inf,,,,inf,,,,-inf,,,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,1,0.10322339786374457,-0.3940157649427497,0.6004625606702388,0.10322339786374457,-0.3940157649427497,0.6004625606702388,0.9944783256129885,0.012770546043698745,-0.048746665700605644,0.07428775778800313,0.12303442348860877,6.394489602131823,4.636483682671853,8.152495521591792,0.010457013838583329,0.6679233799088816,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,1,inf,,,inf,,,,inf,,,,-inf,,,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,1,0.02913811688003931,0.024984274315992896,0.03329195944408572,0.02913811688003931,0.024984274315992896,0.03329195944408572,0.008307685128092827,0.3014187497378018,0.25844939665924943,0.34438810281635407,0.08593870615710464,0.009255481156898927,-0.005430570068193752,0.023941532381991606,0.9234666133020794,1.7315678936715382e-11,True,+,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,1,-0.019632627396043816,-0.035344972792733555,-0.003920281999354076,-0.019632627396043816,-0.035344972792733555,-0.003920281999354076,0.03142469079337948,-0.030593413162127804,-0.055077872871471194,-0.006108953452784412,0.04896891941868678,0.6784999659854684,0.6229484360937456,0.7340514958771911,0.27685278695080473,0.017167513039457773,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,1,inf,,,inf,,,,,,,,-inf,,,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,1,inf,,,inf,,,,,,,,-inf,,,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,2048,-211569.73558131547,-313824.4539590075,-109315.01720362343,-211569.73558131547,-313824.4539590075,-109315.01720362343,204509.4367553841,-0.10663478407776356,-0.15817292012154976,-0.055096648033977354,0.10307627208757242,3282109.280886177,2920584.2570202434,3643634.3047521105,0.5121366955406805,0.00038854105792678653,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,2048,-214239.5221517305,-319486.0302387661,-108993.01406469486,-214239.5221517305,-319486.0302387661,-108993.01406469486,210493.01617407124,-0.10694148712846267,-0.15947716297791728,-0.05440581127900806,0.10507135169890922,3312315.944348555,2940213.3465258167,3684418.5421712934,0.5039898118214462,0.0004540263947291637,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,2048,-0.011256753270947856,-0.060752938496527714,0.038239431954632,-0.011256753270947856,-0.060752938496527714,0.038239431954632,0.09899237045115972,-0.008561815397700054,-0.046208301075368295,0.029084670279968187,0.07529297135533648,1.3912367142313027,1.216241273151938,1.5662321553106673,0.012524390057335966,0.6385394742146515,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,2048,-0.012774841448304153,-0.06582983099384307,0.04028014809723477,-0.012774841448304153,-0.06582983099384307,0.04028014809723477,0.10610997909107783,-0.009512598024034698,-0.04901921661952985,0.02999402057146046,0.07901323719099031,1.4289721452847906,1.2413944308676308,1.6165498597019503,0.014017645821287283,0.6190866920965242,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,2048,-0.0010213083293668657,-0.002589983929287051,0.0005473672705533198,-0.0010213083293668657,-0.002589983929287051,0.0005473672705533198,0.003137351199840371,-0.6641563801884861,-1.684265467890589,0.35595270751361685,2.040218175404206,0.004129365444824086,-0.0014167403261031069,0.00967547121575128,0.0941560483263838,0.18819958354721036,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,2048,0.01795465499023015,-0.03491237306292464,0.07082168304338493,0.01795465499023015,-0.03491237306292464,0.07082168304338493,0.10573405610630957,0.06463161401023045,-0.1256745407367579,0.2549377687572188,0.38061230949397673,0.2618605262016153,0.0749473560137894,0.4487736963894412,0.027505457724117943,0.48467745238511384,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,2048,-142277.64485042624,-163722.58003777507,-120832.7096630774,-142277.64485042624,-163722.58003777507,-120832.7096630774,42889.87037469767,-0.09322699979362062,-0.10727872921595502,-0.07917527037128623,0.02810345884466879,2407688.782024303,2331869.486558901,2483508.077489705,0.9152091256880812,4.371852182808175e-11,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,2048,-138294.57080170122,-159648.64270572667,-116940.49889767577,-138294.57080170122,-159648.64270572667,-116940.49889767577,42708.143808050896,-0.0919491042457477,-0.10614697023710212,-0.0777512382543933,0.028395731982708824,2362865.558432111,2287367.513185703,2438363.603678519,0.9113852965493313,6.514591758398312e-11,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,ordinary-least-squares-regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,1,1,2942.498259728782,-27374.54361728231,33259.54013673987,2942.498259728782,-27374.54361728231,33259.54013673987,60634.083754022184,0.005464917101808214,-0.05084101955665047,0.06177085376026689,0.11261187331691735,467211.9954728807,360025.0659891257,574398.9249566358,,0.8407111947478564,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,1,1,3098.0727183140775,-26467.51515715613,32663.660593784283,3098.0727183140775,-26467.51515715613,32663.660593784283,59131.17575094041,0.0056983673897963395,-0.048682403214393745,0.06007913799398642,0.10876154120838016,467862.0579852442,363331.91960268514,572392.1963678033,,0.8282333054062446,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,1,1,-0.3921408497650985,-0.848296190395078,0.06401449086488098,-0.3921408497650985,-0.848296190395078,0.06401449086488098,0.912310681259959,-0.050532478529782474,-0.1093140616533921,0.008249104593827146,0.11756316624721924,7.0556865965787665,5.442933923409175,8.668439269748358,,0.08765467588452353,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,1,1,-0.3166840985435119,-0.8095206864867013,0.17615248939967743,-0.3166840985435119,-0.8095206864867013,0.17615248939967743,0.9856731758863787,-0.039646826852180725,-0.10134682050032559,0.022053166795964137,0.12339998729628973,6.8752734791808034,5.132833012423454,8.617713945938153,,0.19374947985021945,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,1,1,0.0,,,0.0,,,,,,,,0.0,,,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,1,1,-0.016994337962629287,-0.042537765173418465,0.008549089248159895,-0.016994337962629287,-0.042537765173418465,0.008549089248159895,0.05108685442157836,-0.021072242188025652,-0.052744984349655424,0.01060049997360413,0.06334548432325955,0.800859906870568,0.710550253893098,0.8911695598480379,,0.17917256555764838,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,1,1,6369.9964530482175,3701.4403097418735,9038.552596354562,6369.9964530482175,3701.4403097418735,9038.552596354562,5337.112286612689,0.09097379724494677,0.05286252241029015,0.1290850720796034,0.07622254966931324,61193.48135561228,51758.71063106762,70628.25208015695,,8.987268339945893e-05,True,+,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,1,6497.654210943025,3961.002884193197,9034.305537692853,6497.654210943025,3961.002884193197,9034.305537692853,5073.302653499656,0.09402072912884091,0.057315512208403016,0.1307259460492788,0.0734104338408758,59625.651402108604,50657.234628855345,68594.06817536187,,4.0964013953503774e-05,True,+,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,1,2048,-96118.46087563716,-227645.39290370734,35408.47115243302,-96118.46087563716,-227645.39290370734,35408.47115243302,263053.86405614036,-0.045410560323101305,-0.10754962941099397,0.016728508764791365,0.12427813817578534,2696051.611030489,2231033.6833019364,3161069.538759042,,0.14209313854743327,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,1,2048,-102586.70942012194,-243296.60244188138,38123.18360163749,-102586.70942012194,-243296.60244188138,38123.18360163749,281419.78604351886,-0.04785757017141864,-0.11349992888597557,0.017784788543138298,0.13128471742911388,2736428.441524286,2238943.8438456855,3233913.039202886,,0.1429807066517846,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,1,2048,-0.0032178395930823277,-0.06327167592490945,0.056835996738744794,-0.0032178395930823277,-0.06327167592490945,0.056835996738744794,0.12010767266365424,-0.0026079015222679287,-0.051278597079774564,0.046062794035238705,0.09734139111501328,1.1669752839804621,0.9546529094479526,1.3792976585129717,,0.9116151787129926,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,1,2048,-0.0013840844203639835,-0.06092025562584009,0.05815208678511213,-0.0013840844203639835,-0.06092025562584009,0.05815208678511213,0.11907234241095221,-0.0010900339146606422,-0.04797766938558444,0.04579760155626316,0.0937752709418476,1.1914597170271715,0.9809675651007943,1.4019518689535486,,0.9615832451573794,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,1,2048,0.0,,,0.0,,,,,,,,0.0,,,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,1,2048,-0.024024857009635685,-0.07155930177323325,0.023509587753961877,-0.024024857009635685,-0.07155930177323325,0.023509587753961877,0.09506888952719512,-0.06250036232312615,-0.1861606205033069,0.06115989585705461,0.2473205163603615,0.41146006586530603,0.24340042470391907,0.579519707026693,,0.3023445732681372,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,1,2048,-78757.5578246681,-94966.40380169025,-62548.71184764594,-78757.5578246681,-94966.40380169025,-62548.71184764594,32417.691954044305,-0.046138231418526965,-0.055633796128392435,-0.03664266670866149,0.018991129419730947,2298910.820461757,2241603.8959339536,2356217.7449895605,,6.497645399514334e-09,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,2048,-75026.879633997,-93531.77628864122,-56521.982979352775,-75026.879633997,-93531.77628864122,-56521.982979352775,37009.79330928845,-0.044832538843305667,-0.05589019580715422,-0.03377488187945711,0.02211531392769711,2248290.5512279454,2182865.8616796695,2313715.2407762213,,9.915126533494975e-08,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,1,23724.681274066443,-3124.202170200537,50573.56471833342,23724.681274066443,-3124.202170200537,50573.56471833342,53697.76688853396,0.052005211837977995,-0.006848344717850918,0.1108587683938069,0.11770711311165782,340835.05529399513,245909.91754035317,435760.1930476371,,0.07983392798898645,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,1,24093.592510943614,-9092.482807792818,57279.667829680046,24093.592510943614,-9092.482807792818,57279.667829680046,66372.15063747286,0.052382738867469164,-0.019768291190333173,0.1245337689252715,0.14430206011560467,342010.4314518293,224679.93695759895,459340.9259460597,,0.14456252339184553,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,1,0.00034694209276544364,-0.4154460476002959,0.41613993178582676,0.00034694209276544364,-0.4154460476002959,0.41613993178582676,0.8315859793861227,5.1693248578941476e-05,-0.061900116064209934,0.06200350256136781,0.12390361862557775,5.673590100610341,4.203539887701385,7.143640313519297,,0.9986205663420396,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,1,-0.016512930599552913,-0.4286806877437865,0.3956548265446807,-0.016512930599552913,-0.4286806877437865,0.3956548265446807,0.8243355142884672,-0.002416665293994217,-0.06273736415412719,0.05790403356613877,0.12064139772026596,5.79137735875512,4.33414427843943,7.248610439070809,,0.9338499158231172,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,1,0.018139639800973054,0.0038094518690721096,0.032469827732874,0.018139639800973054,0.0038094518690721096,0.032469827732874,0.028660375863801886,0.3296525620278812,0.06922935528709659,0.5900757687686657,0.5208464134815691,0.02152147833617432,-0.029143386975449694,0.07218634364779833,,0.015967711113644666,True,+,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,1,-0.014395704910790775,-0.03586051965945539,0.00706910983787384,-0.014395704910790775,-0.03586051965945539,0.00706910983787384,0.04292962949732923,-0.02171217444010523,-0.054086261366422264,0.01066191248621181,0.06474817385263407,0.6727057970524816,0.5968162167240127,0.7485953773809504,,0.17587212282024658,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,1,295.22436023671685,-2833.907191242758,3424.3559117161913,295.22436023671685,-2833.907191242758,3424.3559117161913,6258.263102958949,0.004467514953482934,-0.042884410837602895,0.051819440744568755,0.09470385158217165,69823.41378517359,58760.26308879402,80886.56448155316,,0.8450976646699678,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,1,628.5405875569516,-2217.742808226214,3474.8239833401167,628.5405875569516,-2217.742808226214,3474.8239833401167,5692.566791566331,0.009703490938188878,-0.034237800499886936,0.05364478237626469,0.08788258287615162,67690.100010491,57626.968558806286,77753.23146217573,,0.6482497123639167,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,2048,-130630.63669574773,-308773.7905259025,47512.5171344071,-130630.63669574773,-308773.7905259025,47512.5171344071,356286.3076603096,-0.07126963858169319,-0.1684612202077467,0.025921943044360327,0.19438316325210703,2903201.2148355776,2273370.054359277,3533032.3753118785,,0.14081356053760197,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,2048,-148561.43203281032,-310375.8520678027,13252.988002182014,-148561.43203281032,-310375.8520678027,13252.988002182014,323628.84006998467,-0.08021453173178703,-0.16758490608097182,0.0071558426173977405,0.17474074869836956,2993253.4514102507,2421153.082907695,3565353.8199128066,,0.0696705738373305,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,2048,0.0011809887627357094,-0.07338807937001678,0.07575005689548821,0.0011809887627357094,-0.07338807937001678,0.07575005689548821,0.14913813626550498,0.0008904390084238139,-0.05533296394200312,0.057113841958850754,0.11244680590085387,1.3103470597676252,1.0467055910504706,1.5739885284847799,,0.9738227698136352,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,2048,-0.006780996836590201,-0.0810997494270226,0.0675377557538422,-0.006780996836590201,-0.0810997494270226,0.0675377557538422,0.1486375051808648,-0.005000793329481878,-0.05980877085340778,0.04980718419444403,0.1096159550478518,1.3723907060905054,1.1096342364604053,1.6351471757206055,,0.8501289399452049,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,2048,0.0,,,0.0,,,,,,,,0.0,,,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,2048,0.01474261166106485,-0.04031312456220777,0.06979834788433747,0.01474261166106485,-0.04031312456220777,0.06979834788433747,0.11011147244654525,0.04492045316677297,-0.1228333124100035,0.21267421874354947,0.335507531153553,0.30101597654028456,0.10636455440681589,0.4956673986737532,,0.5806628861748675,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,2048,-91238.09471836411,-123441.08247084066,-59035.10696588757,-91238.09471836411,-123441.08247084066,-59035.10696588757,64405.97550495309,-0.05794727647046391,-0.07840008667247401,-0.03749446626845381,0.0409056204040202,2213200.668120917,2099345.9130496997,2327055.423192134,,1.2426534688821575e-05,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,2048,-89794.99441190604,-119914.61108204685,-59675.37774176523,-89794.99441190604,-119914.61108204685,-59675.37774176523,60239.233340281615,-0.05835703611015022,-0.0779315298684597,-0.03878254235184074,0.039148987516618966,2173231.586287336,2066742.6603163565,2279720.5122583155,,6.600495758504772e-06,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,quantile-regression,median
